Renda_Total,log_renda,Sexo,Cor_Raca,UF,Escolaridade_Num,Escolaridade_Label,Idade,Setor_Economico,Area_Atuacao,Faixa_Etaria
1.0,0.6931471805599453,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,29,Desconhecido,,26-35
20.0,3.044522437723423,Masculino,Branca,São Paulo,,,36,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Preta,São Paulo,7.0,Médio completo,64,Desconhecido,,61-80
50.0,3.9318256327243257,Feminino,Branca,São Paulo,11.0,Mestrado completo,66,Desconhecido,,61-80
50.0,3.9318256327243257,Feminino,Branca,São Paulo,5.0,Fundamental completo,65,Desconhecido,Comércio,61-80
50.0,3.9318256327243257,Feminino,Parda,São Paulo,6.0,Médio incompleto,66,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,55,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,18,Desconhecido,,18-25
80.0,4.394449154672439,Feminino,Branca,São Paulo,14.0,Alfabetização adultos,61,Desconhecido,Comércio,61-80
1.0,0.6931471805599453,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,36,Desconhecido,,36-45
1160.0,7.057036981697891,Masculino,Branca,São Paulo,14.0,Alfabetização adultos,33,Desconhecido,Serviços,26-35
1170.0,7.065613363597717,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,49,Desconhecido,Serviços,46-60
1160.0,7.057036981697891,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,53,Desconhecido,Serviços,46-60
1140.0,7.039660349862076,Masculino,Preta,São Paulo,12.0,Doutorado incompleto,56,Desconhecido,Serviços,46-60
1150.0,7.048386408721883,Feminino,Parda,São Paulo,,,53,Desconhecido,Serviços,46-60
10.0,2.3978952727983707,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,Agricultura,36-45
2321140.0,14.65756943308825,Masculino,Parda,São Paulo,7.0,Médio completo,54,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
1150.0,7.048386408721883,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,58,Desconhecido,Serviços,46-60
12.0,2.5649493574615367,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,21,Desconhecido,,18-25
1130.0,7.030857476116121,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,41,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,26,Desconhecido,,26-35
40.0,3.713572066704308,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Feminino,Branca,São Paulo,7.0,Médio completo,35,Desconhecido,Agricultura,26-35
80.0,4.394449154672439,Masculino,Branca,São Paulo,7.0,Médio completo,45,Desconhecido,Comércio,36-45
50.0,3.9318256327243257,Masculino,Branca,São Paulo,7.0,Médio completo,50,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,7.0,Médio completo,42,Desconhecido,,36-45
2121130.0,14.567459994958734,Masculino,Parda,São Paulo,7.0,Médio completo,51,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
1130.0,7.030857476116121,Feminino,Branca,São Paulo,13.0,Doutorado completo,43,Desconhecido,Serviços,36-45
1150.0,7.048386408721883,Masculino,Preta,São Paulo,12.0,Doutorado incompleto,36,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Parda,São Paulo,11.0,Mestrado completo,59,Desconhecido,,46-60
1130.0,7.030857476116121,Masculino,Parda,São Paulo,5.0,Fundamental completo,61,Desconhecido,Serviços,61-80
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,,36-45
90.0,4.51085950651685,Feminino,Branca,São Paulo,7.0,Médio completo,54,Desconhecido,Comércio,46-60
98.0,4.59511985013459,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
1130.0,7.030857476116121,Masculino,Preta,São Paulo,12.0,Doutorado incompleto,69,Desconhecido,Serviços,61-80
50.0,3.9318256327243257,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,31,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Branca,São Paulo,,,15,Desconhecido,,0-17
20.0,3.044522437723423,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,36,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,71,Desconhecido,,61-80
30.0,3.4339872044851463,Masculino,Parda,São Paulo,7.0,Médio completo,44,Desconhecido,Comércio,36-45
12.0,2.5649493574615367,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Feminino,Branca,São Paulo,,,43,Desconhecido,Agricultura,36-45
1.0,0.6931471805599453,Feminino,Parda,São Paulo,,,15,Desconhecido,,0-17
1160.0,7.057036981697891,Masculino,Amarela,São Paulo,13.0,Doutorado completo,40,Desconhecido,Serviços,36-45
1160.0,7.057036981697891,Masculino,Branca,São Paulo,14.0,Alfabetização adultos,36,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,7.0,Médio completo,43,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Preta,São Paulo,7.0,Médio completo,48,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,42,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Branca,São Paulo,7.0,Médio completo,38,Desconhecido,Agricultura,36-45
2.0,1.0986122886681098,Feminino,Branca,São Paulo,7.0,Médio completo,38,Desconhecido,Agricultura,36-45
50.0,3.9318256327243257,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Parda,São Paulo,,,41,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,27,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,25,Desconhecido,,18-25
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,,18-25
50.0,3.9318256327243257,Feminino,Branca,São Paulo,5.0,Fundamental completo,68,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,67,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Parda,São Paulo,7.0,Médio completo,40,Desconhecido,Agricultura,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,5.0,Fundamental completo,66,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,43,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Branca,São Paulo,7.0,Médio completo,60,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Feminino,Parda,São Paulo,7.0,Médio completo,53,Desconhecido,Agricultura,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,53,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,35,Desconhecido,Agricultura,26-35
2.0,1.0986122886681098,Masculino,Parda,São Paulo,7.0,Médio completo,56,Desconhecido,,46-60
1150.0,7.048386408721883,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,56,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,54,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,32,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,33,Desconhecido,Comércio,26-35
2211140.0,14.609019229855079,Feminino,Branca,São Paulo,7.0,Médio completo,52,Desconhecido,,46-60
1140.0,7.039660349862076,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,42,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,53,Desconhecido,Serviços,46-60
1142.0,7.04141166379481,Masculino,Preta,São Paulo,12.0,Doutorado incompleto,42,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,30,Desconhecido,Serviços,26-35
2.0,1.0986122886681098,Masculino,Parda,São Paulo,,,15,Desconhecido,,0-17
2121180.0,14.567483567010955,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,62,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
1311130.0,14.086400681476144,Masculino,Branca,São Paulo,7.0,Médio completo,56,Desconhecido,,46-60
1111120.0,13.920879973582496,Feminino,Preta,São Paulo,10.0,Mestrado incompleto,50,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,Comércio,46-60
61.0,4.127134385045092,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,25,Desconhecido,Comércio,18-25
2111140.0,14.56273911758901,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,61,Desconhecido,Administração Pública,61-80
2.0,1.0986122886681098,Masculino,Branca,São Paulo,8.0,Superior incompleto,70,Desconhecido,,61-80
1215.0,7.103322062526113,Feminino,Branca,São Paulo,13.0,Doutorado completo,40,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,23,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Masculino,Parda,São Paulo,5.0,Fundamental completo,62,Desconhecido,Comércio,61-80
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,70,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Branca,São Paulo,,,21,Desconhecido,,18-25
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,21,Desconhecido,,18-25
2421130.0,14.699745344328264,Masculino,Parda,São Paulo,7.0,Médio completo,27,Desconhecido,,26-35
1140.0,7.039660349862076,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,47,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,56,Desconhecido,Comércio,46-60
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,23,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,61,Desconhecido,Agricultura,61-80
2.0,1.0986122886681098,Masculino,Branca,São Paulo,5.0,Fundamental completo,59,Desconhecido,Comércio,46-60
1150.0,7.048386408721883,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,53,Desconhecido,Serviços,46-60
1150.0,7.048386408721883,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,51,Desconhecido,Serviços,46-60
80.0,4.394449154672439,Masculino,Branca,São Paulo,7.0,Médio completo,56,Desconhecido,Administração Pública,46-60
2.0,1.0986122886681098,Masculino,Branca,São Paulo,,,14,Desconhecido,,0-17
2111140.0,14.56273911758901,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,41,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,33,Desconhecido,Comércio,26-35
1121130.0,13.929848555173182,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,41,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,66,Desconhecido,,61-80
1170.0,7.065613363597717,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,57,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
1140.0,7.039660349862076,Feminino,Parda,São Paulo,,,30,Desconhecido,Serviços,26-35
20.0,3.044522437723423,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,61,Desconhecido,Administração Pública,61-80
2.0,1.0986122886681098,Feminino,Branca,São Paulo,7.0,Médio completo,50,Desconhecido,,46-60
2121120.0,14.567455280481612,Masculino,Parda,São Paulo,,,58,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,54,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,47,Desconhecido,Serviços,46-60
22.0,3.1354942159291497,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Feminino,Parda,São Paulo,11.0,Mestrado completo,28,Desconhecido,Comércio,26-35
50.0,3.9318256327243257,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Masculino,Branca,São Paulo,6.0,Médio incompleto,69,Desconhecido,Agricultura,61-80
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,,46-60
90.0,4.51085950651685,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,47,Desconhecido,Comércio,46-60
80.0,4.394449154672439,Feminino,Parda,São Paulo,,,26,Desconhecido,Serviços,26-35
50.0,3.9318256327243257,Feminino,Parda,São Paulo,7.0,Médio completo,60,Desconhecido,Agricultura,46-60
1611130.0,14.292446974805973,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,,18-25
1130.0,7.030857476116121,Masculino,Parda,São Paulo,12.0,Doutorado incompleto,59,Desconhecido,Serviços,46-60
90.0,4.51085950651685,Feminino,Branca,São Paulo,,,55,Desconhecido,Comércio,46-60
50.0,3.9318256327243257,Feminino,Parda,São Paulo,7.0,Médio completo,53,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,São Paulo,7.0,Médio completo,61,Desconhecido,Comércio,61-80
32.0,3.4965075614664802,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,Comércio,36-45
50.0,3.9318256327243257,Feminino,Preta,São Paulo,7.0,Médio completo,53,Desconhecido,Agricultura,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,28,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,,26-35
1140.0,7.039660349862076,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,59,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Preta,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,Comércio,46-60
1130.0,7.030857476116121,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,47,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
76.0,4.343805421853684,Feminino,Branca,São Paulo,7.0,Médio completo,48,Desconhecido,Comércio,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,36,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Branca,São Paulo,,,74,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,61,Desconhecido,Comércio,61-80
20.0,3.044522437723423,Masculino,Branca,São Paulo,7.0,Médio completo,39,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Parda,São Paulo,,,15,Desconhecido,,0-17
20.0,3.044522437723423,Masculino,Preta,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Branca,São Paulo,5.0,Fundamental completo,70,Desconhecido,,61-80
1150.0,7.048386408721883,Feminino,Branca,São Paulo,13.0,Doutorado completo,45,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Masculino,Branca,São Paulo,7.0,Médio completo,45,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Branca,São Paulo,3.0,Fund. 1ª a 4ª série,70,Desconhecido,,61-80
50.0,3.9318256327243257,Feminino,Preta,São Paulo,7.0,Médio completo,55,Desconhecido,Agricultura,46-60
1150.0,7.048386408721883,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,57,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Preta,São Paulo,7.0,Médio completo,52,Desconhecido,,46-60
1160.0,7.057036981697891,Feminino,Branca,São Paulo,,,61,Desconhecido,Serviços,61-80
1130.0,7.030857476116121,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,59,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,5.0,Fundamental completo,66,Desconhecido,,61-80
1150.0,7.048386408721883,Feminino,Branca,São Paulo,13.0,Doutorado completo,39,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,30,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,35,Desconhecido,Serviços,26-35
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,25,Desconhecido,,18-25
1.0,0.6931471805599453,Masculino,Branca,São Paulo,7.0,Médio completo,50,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,62,Desconhecido,,61-80
12.0,2.5649493574615367,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,33,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Preta,São Paulo,7.0,Médio completo,35,Desconhecido,Comércio,26-35
1150.0,7.048386408721883,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,51,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,28,Desconhecido,,26-35
30.0,3.4339872044851463,Masculino,Parda,São Paulo,7.0,Médio completo,40,Desconhecido,Comércio,36-45
1130.0,7.030857476116121,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,48,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Masculino,Parda,São Paulo,7.0,Médio completo,50,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,19,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,26,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Masculino,Preta,São Paulo,,,18,Desconhecido,Comércio,18-25
1130.0,7.030857476116121,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,67,Desconhecido,Serviços,61-80
1.0,0.6931471805599453,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,56,Desconhecido,,46-60
2121130.0,14.567459994958734,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,51,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,32,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,51,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,Agricultura,26-35
2121170.0,14.567478852644962,Masculino,Branca,São Paulo,7.0,Médio completo,46,Desconhecido,,46-60
2421140.0,14.69974947462082,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,31,Desconhecido,,26-35
34.0,3.5553480614894135,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,53,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Masculino,Branca,São Paulo,11.0,Mestrado completo,22,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Parda,São Paulo,11.0,Mestrado completo,46,Desconhecido,,46-60
1150.0,7.048386408721883,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,37,Desconhecido,Indústria,36-45
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,28,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,42,Desconhecido,,36-45
6.0,1.9459101490553132,Feminino,Branca,São Paulo,7.0,Médio completo,63,Desconhecido,Comércio,61-80
2.0,1.0986122886681098,Masculino,Parda,São Paulo,7.0,Médio completo,49,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,27,Desconhecido,Comércio,26-35
50.0,3.9318256327243257,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,35,Desconhecido,,26-35
12.0,2.5649493574615367,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,28,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,,36-45
2621130.0,14.77911646197985,Masculino,Preta,São Paulo,7.0,Médio completo,45,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Branca,São Paulo,7.0,Médio completo,33,Desconhecido,,26-35
2121130.0,14.567459994958734,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,43,Desconhecido,,36-45
1130.0,7.030857476116121,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,52,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Branca,São Paulo,7.0,Médio completo,54,Desconhecido,Agricultura,46-60
2321120.0,14.657560816599133,Masculino,Preta,São Paulo,7.0,Médio completo,49,Desconhecido,,46-60
60.0,4.110873864173311,Feminino,Branca,São Paulo,11.0,Mestrado completo,38,Desconhecido,Comércio,36-45
12.0,2.5649493574615367,Masculino,Preta,São Paulo,7.0,Médio completo,62,Desconhecido,,61-80
